Structure,File,Extracted Energy,Predicted Energy,Energy Difference
52,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.7135290892,-3561.3115638364206,1966.4019652527795
53,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.7122399975,-3561.2854651416897,1966.42677485581
54,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.7110311726,-3561.2649788177846,1966.4460523548155
55,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.7097466955,-3561.245181962909,1966.464564732591
55,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.7081333114,-3561.2196026701686,1966.4885306412316
56,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.7059704222,-3561.1819980011715,1966.5239724210287
57,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.7030156121,-3561.1279946204922,1966.5750209916077
58,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.6991982466,-3561.056081513602,1966.643116732998
59,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.6945431976,-3560.968042742939,1966.7265004546612
60,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.689340474,-3560.868580283073,1966.8207601909276
61,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.6837822054,-3560.7646509023534,1966.919131303047
62,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.6782278824,-3560.664037377902,1967.0141905044984
63,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.6729747445,-3560.5736467284046,1967.0993280160951
64,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.6682243752,-3560.498643111444,1967.1695812637563
65,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.6641040895,-3560.441722328417,1967.222381761083
66,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.6605853609,-3560.403104006013,1967.2574813548867
67,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.6575864423,-3560.380674395959,1967.2769120463413
68,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.6549200493,-3560.3703745615376,1967.2845454877624
69,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.6525014171,-3560.366851833642,1967.285649583458
70,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.6500513427,-3560.3642101734217,1967.2858411692782
71,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.6474405243,-3560.3566711720064,1967.2907693522934
72,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.6445278848,-3560.3391902492854,1967.3053376355142
73,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.6411907081,-3560.308038794568,1967.3331519135322
74,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.6373812657,-3560.2607088493655,1967.3766724163347
75,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.6330474517,-3560.1971762023677,1967.4358712493322
76,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.6282568298,-3560.119279813249,1967.5089770165514
77,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.6231634909,-3560.03110270537,1967.59206078553
78,../../../../../../scratch/lduynkerke/Data_for_ML/Data_for_ML/min_strain_surface/Adsorption_Complex_Simulations/Velocity_softening_dynamics/Forces_and_traj_VS4.xyz,-5527.6180033247,-3559.940330878688,1967.677672446012
